text,label
அவசரம்: உங்கள் KYC-ஐ உடனே புதுப்பிக்கவும்: https://verify-secure.in 9851,1
તમારું ગેસ કનેક્શન બંધ થશે। અપડેટ કરો,1
ಅಭಿನಂದನೆಗಳು! ನೀವು 25000 BDT ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: http://claim-prize.top,1
میں گھر پہنچ گیا ہوں۔,0
GST payment pending. File return to avoid penalty,1
Chennai કેવું છે? 6859,0
അടിയന്തിരം: നിങ്ങളുടെ KYC അപ്ഡേറ്റ് ചെയ്യുക: https://verify-secure.in 9056,1
હું ઘરે પહોંચી ગયો છું. 8798,0
Package from Shiprocket is delayed. Pay fee: http://claim-prize.top 6649,1
ನಿಮ್ಮ Shiprocket ಪಾರ್ಸೆಲ್ ಬಾಕಿಯಿದೆ. ಹಣ ಪಾವತಿಸಿ: https://verify-secure.in,1
Delhiची सहल कशी होती?,0
ദയവായി ഫയൽ അയക്കൂ. 2925,0
वीज बिल 15 तारखेला भरायचं,0
வாழ்த்துக்கள்! நீங்கள் 5000 Rs வென்றுள்ளீர்கள். பெற: https://verify-secure.in,1
നിങ്ങളുടെ Yes Bank അക്കൗണ്ട് മരവിപ്പിച്ചു. പരിശോധിക്കാൻ: https://bank-kyc.net 8028,1
ਤੁਹਾਡੇ Flipkart ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: http://tinyurl.com/secure-login,1
મહેરબાની કરીને ફાઇલ મોકલો. 1627,0
ಇಂದು ಸಂಜೆ ಎಲ್ಲಿ ಭೇಟಿಯಾಗೋಣ?,0
Can you send the report by EOD? 4178,0
ದಯವಿಟ್ಟು ಫೈಲ್ ಕಳುಹಿಸಿ. 9578,0
పుట్టినరోజు శుభాకాంక్షలు! 8791,0
Puneలో వాతావరణం ఎలా ఉంది?,0
দয়া করে ফাইলটা পাঠাও। 1634,0
জরুরী: আপনার KYC আপডেট করুন: http://claim-prize.top 2660,1
নিরাপত্তা সতর্কতা: অস্বাভাবিক কার্যকলাপ। এখনই যাচাই করুন,1
உங்கள் கணக்கு இடைநிறுத்தப்பட்டுள்ளது. இங்கே கிளிக் செய்யவும்,1
दूध ले आना मत भूलना,0
தயவுசெய்து கோப்பை அனுப்பவும். 4083,0
ଦୟାକରି ଫାଇଲ୍ ପଠାନ୍ତୁ। 9764,0
मदतीबद्दल धन्यवाद. 9394,0
শুভ জন্মদিন! 1479,0
Final notice: Your Zomato membership expires today. Renew: http://tinyurl.com/secure-login,1
നമുക്ക് ഇന്ന് കാണാൻ പറ്റുമോ? 2832,0
میں گھر پہنچ گیا ہوں۔ 3033,0
আমি আজিয়েই লগ পাম নেকি? 9377,0
നിങ്ങളുടെ XpressBees പാഴ്സൽ തടഞ്ഞുവെച്ചിരിക്കുന്നു. പണമടയ്ക്കുക: https://verify-secure.in,1
ਮੈਂ ਘਰ ਪਹੁੰਚ ਗਿਆ ਹਾਂ। 9474,0
నేను ఇంటికి చేరుకున్నాను. 9582,0
ଆପଣଙ୍କ XpressBees ପାର୍ସଲ୍ ଅଟକି ରହିଛି। ଶୁଳ୍କ ଦିଅନ୍ତୁ: http://tinyurl.com/secure-login,1
آپ کے Uber اکاؤنٹ میں مشکوک سرگرمی۔ چیک کریں: https://bank-kyc.net,1
ജന്മദിനാശംസകൾ! 2579,0
ਤੁਹਾਡਾ Ecom Express ਪਾਰਸਲ ਰੁਕਿਆ ਹੋਇਆ ਹੈ। ਫੀਸ ਭਰੋ: http://tinyurl.com/secure-login,1
పుట్టినరోజు శుభాకాంక్షలు! 9690,0
ನಿಮ್ಮ IDFC First ಖಾತೆಯನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ. ಪರಿಶೀಲಿಸಿ: http://goo.gl/verify-account,1
దయచేసి ఫైల్ పంపండి. 4812,0
সাহায্যের জন্য ধন্যবাদ। 3557,0
The meeting is rescheduled to 6 PM.,0
मी घरी पोहोचलो. 9584,0
Thanks for the gift! 5986,0
জরুরি: আপনার ইলেকশন আইডি সাসপেন্ড। ভেরিফাই করুন,1
बधाई हो! आपने 10000 INR जीते हैं। दावा करें: http://tinyurl.com/secure-login,1
Jaipur-ൽ മഴയുണ്ടോ?,0
मदतीबद्दल धन्यवाद.,0
आज संध्याकाळी कुठे भेटायचे?,0
Delhi பயணம் எப்படி இருந்தது? 2575,0
کیا ہم آج مل رہے ہیں؟ 8547,0
Are we meeting for lunch at Monday? 6188,0
అత్యవసరం: మీ KYCని వెంటనే అప్‌డేట్ చేయండి: http://goo.gl/verify-account 2457,1
Jaipurలో వాతావరణం ఎలా ఉంది? 3511,0
வாழ்த்துக்கள்! நீங்கள் 5000 ₹ வென்றுள்ளீர்கள். பெற: http://claim-prize.top,1
ମୁଁ ଘରେ ପହଞ୍ଚି ଗଲିଣି। 7091,0
તાકીદે: તમારું KYC અપડેટ કરો: https://bank-kyc.net 7647,1
ਮੈਂ ਘਰ ਪਹੁੰਚ ਗਿਆ ਹਾਂ। 9936,0
ఐసిఐసిఐ: కార్డ్ బ్లాక్ అవుతుంది. రీ-యాక్టివేట్ చేయండి,1
अति आवश्यक: आपका KYC अधूरा है। अभी अपडेट करें: http://bit.ly/update-now 3170,1
ଆମେ ଆଜି ଦେଖା ହେବା କି? 4183,0
મહેરબાની કરીને ફાઇલ મોકલો.,0
నేను ఇంటికి చేరుకున్నాను.,0
దయచేసి ఫైల్ పంపండి. 5019,0
آپ کا SBI اکاؤنٹ معطل کر دیا گیا ہے۔ تصدیق کریں: http://bit.ly/update-now,1
ಅಭಿನಂದನೆಗಳು! ನೀವು 75000 Rs ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: http://bit.ly/update-now,1
வாழ்த்துக்கள்! நீங்கள் 75000 INR வென்றுள்ளீர்கள். பெற: http://bit.ly/update-now 4204,1
ഞാൻ വീട്ടിലെത്തി. 3102,0
సహాయం చేసినందుకు ధನ್ಯవాదాలు. 4008,0
अति आवश्यक: आपका KYC अधूरा है। अभी अपडेट करें: http://bit.ly/update-now 6438,1
ଫୋନପେ: ଆପଣଙ୍କୁ 5000 ଟଙ୍କା କ୍ୟାସବ୍ୟାକ। ଲିଙ୍କରେ କ୍ଲିକ୍ କରନ୍ତୁ,1
আপনার PNB অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: http://claim-prize.top 6553,1
మీ Shiprocket పార్శిల్ ఆగిపోయింది. చెల్లించండి: https://verify-secure.in,1
మీ Jio ఖాతాలో అసాధారణ కార్యాచరణ. తనిఖీ చేయండి: https://verify-secure.in,1
ମୁଁ ଘରେ ପହଞ୍ଚି ଗଲିଣି। 1418,0
तातडीचे: तुमचे KYC अपडेट करा: https://bank-kyc.net 1333,1
জৰুৰী: আপোনাৰ KYC আপডেট কৰক: https://bank-kyc.net 1734,1
ನಿಮ್ಮ Shiprocket ಪಾರ್ಸೆಲ್ ಬಾಕಿಯಿದೆ. ಹಣ ಪಾವತಿಸಿ: https://bank-kyc.net,1
మీ Jio ఖాతాలో అసాధారణ కార్యాచరణ. తనిఖీ చేయండి: http://bit.ly/update-now,1
பிறந்தநாள் வாழ்த்துக்கள்! 9867,0
ଆପଣଙ୍କ Shiprocket ପାର୍ସଲ୍ ଅଟକି ରହିଛି। ଶୁଳ୍କ ଦିଅନ୍ତୁ: https://short.url/pay-bill,1
જન્મદિવસની ખૂબ ખૂબ શુભેચ્છાઓ! 4983,0
মই ঘৰ পাইছোঁ। 6949,0
Hyderabad का मौसम कैसा है?,0
ನಿಮ್ಮ FedEx ಪಾರ್ಸೆಲ್ ಬಾಕಿಯಿದೆ. ಹಣ ಪಾವತಿಸಿ: https://bank-kyc.net,1
आपका DHL पार्सल रुका हुआ है। शुल्क भरें: http://bit.ly/update-now,1
कृपया मुझे फाइल भेजें। 2579,0
നിങ്ങളുടെ Swiggy അക്കൗണ്ടിൽ സംശയാസ്പദമായ നീക്കം. പരിശോധിക്കുക: https://bank-kyc.net,1
તમારું Ecom Express પાર્સલ અટકી ગયું છે. ચુકવણી કરો: http://tinyurl.com/secure-login,1
বাড়ি পৌঁছে গেছি। 8995,0
Jaipur பயணம் எப்படி இருந்தது? 2000,0
ମୁଁ ଘରେ ପହଞ୍ଚି ଗଲିଣି।,0
আজ কি দেখা হবে? 2667,0
ਤੁਹਾਡੇ Airtel ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: http://goo.gl/verify-account,1
మనం సాయంత్రం కలుద్దామా? 7471,0
શું આપણે આજે મળીશું? 9637,0
Your Axis Bank account is locked. Verify at http://bit.ly/update-now,1
നിങ്ങളുടെ Amazon അക്കൗണ്ടിൽ സംശയാസ്പദമായ നീക്കം. പരിശോധിക്കുക: http://tinyurl.com/secure-login,1
നിങ്ങളുടെ Swiggy അക്കൗണ്ടിൽ സംശയാസ്പദമായ നീക്കം. പരിശോധിക്കുക: https://short.url/pay-bill,1
உதவிக்கு நன்றி. 9818,0
നിങ്ങളുടെ വോട്ടർ ഐഡി നിർജീവമാക്കപ്പെടും. ഇപ്പോൾ വെരിഫൈ ചെയ്യുക,1
అభినందనలు! మీరు 75000 BDT గెలుచుకున్నారు. క్లెయిమ్ చేయండి: https://bank-kyc.net,1
ദയവായി ഫയൽ അയക്കൂ. 8880,0
మీ SBI ఖాతా నిలిపివేయబడింది. ధృవీకరించండి: http://tinyurl.com/secure-login,1
براہ کرم فائل بھیج دیں۔ 4042,0
সাহায্যের জন্য ধন্যবাদ। 2952,0
ਤੁਹਾਡੇ Uber ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: https://bank-kyc.net,1
শুভ জন্মদিন! 8636,0
আপোনাৰ Axis Bank একাউণ্টটো বন্ধ কৰা হৈছে। পৰীক্ষা কৰক: https://short.url/pay-bill,1
मदद के लिए धन्यवाद। 1033,0
ଆମେ ଆଜି ଦେଖା ହେବା କି? 1338,0
आपका Delhivery पार्सल रुका हुआ है। शुल्क भरें: http://bit.ly/update-now,1
அவசரம்: உங்கள் KYC-ஐ உடனே புதுப்பிக்கவும்: https://short.url/pay-bill 8638,1
ಅಭಿನಂದನೆಗಳು! ನೀವು 10000 ₹ ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: http://tinyurl.com/secure-login,1
فوری: اپنا KYC اپ ڈیٹ کریں: http://claim-prize.top 8384,1
میں گھر پہنچ گیا ہوں۔ 6053,0
ദയവായി ഫയൽ അയക്കൂ. 6981,0
అత్యవసరం: మీ KYCని వెంటనే అప్‌డేట్ చేయండి: http://tinyurl.com/secure-login 3214,1
Pune का मौसम कैसा है? 9647,0
Thanks for the gift! 2183,0
मदद के लिए धन्यवाद। 6577,0
പാഴ്സൽ ഡെലിവറി ആയി,0
ಅಭಿನಂದನೆಗಳು! ನೀವು 5000 ₹ ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: https://short.url/pay-bill,1
ਕੀ ਅਸੀਂ ਅੱਜ ਮਿਲ ਰਹੇ ਹਾਂ? 5244,0
ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು! 1491,0
భద్రతా హెచ్చరిక: అసాధారణ కార్యకలాపాలు. వెంటనే ధృవీకరించండి,1
The meeting is rescheduled to tomorrow.,0
దయచేసి ఫైల్ పంపండి. 9087,0
জরুরী: আপনার KYC আপডেট করুন: https://bank-kyc.net 7478,1
ଜନ୍ମଦିନର ଅନେକ ଅନେକ ଶੁଭେଚ୍ଛା! 2881,0
உங்கள் Netflix கணக்கில் அசாதாரண செயல்பாடு. சரிபார்க்க: https://short.url/pay-bill,1
مدد کے لیے شکریہ۔ 6474,0
URGENT: Your PNB KYC is pending. Update now: https://short.url/pay-bill,1
ನಾವು ಇಂದು ಭೇಟಿಯಾಗೋಣವೇ? 1313,0
आपके Google खाते में संदिग्ध गतिविधि। जांचें: https://verify-secure.in 3309,1
Ahmedabad-তে কেমন আছো? 3247,0
দয়া করে ফাইলটা পাঠাও। 7577,0
നിങ്ങളുടെ Shiprocket പാഴ്സൽ തടഞ്ഞുവെച്ചിരിക്കുന്നു. പണമടയ്ക്കുക: http://bit.ly/update-now,1
మనం సాయంత్రం కలుద్దామా? 4809,0
பிறந்தநாள் வாழ்த்துக்கள்! 6553,0
শুভ জন্মদিন! 2879,0
ਕਿਰਪਾ ਕਰਕੇ ਫਾਈਲ ਭੇਜੋ। 6947,0
મદદ માટે આભાર. 6600,0
તમારું Canara Bank ખાતું બંધ કરી દેવામાં આવ્યું છે. અહીં ક્લિક કરો: http://bit.ly/update-now,1
فوری: اپنا KYC اپ ڈیٹ کریں: http://claim-prize.top 4182,1
तुमचा BlueDart पार्सल थांबला आहे. शुल्क भरा: https://short.url/pay-bill,1
உங்கள் SBI கணக்கு முடக்கப்பட்டுள்ளது. சரிபார்க்க: https://verify-secure.in,1
मदद के लिए धन्यवाद। 7118,0
అత్యవసరం: మీ KYCని వెంటనే అప్‌డేట్ చేయండి: http://goo.gl/verify-account 2810,1
Package from XpressBees is delayed. Pay fee: https://verify-secure.in,1
সহায়ৰ বাবে ধন্যবাদ। 9221,0
Lucknow-তে কেমন আছো? 9781,0
এইচডিএফচি বেংক: আপোনাৰ একাউণ্ট লক হ'ব। পৰীক্ষা কৰক,1
ನಾವು ಇಂದು ಭೇಟಿಯಾಗೋಣವೇ? 4778,0
तुमचे IndusInd खाते ब्लॉक केले आहे. येथे क्लिक करा: https://verify-secure.in,1
உங்கள் Axis Bank கணக்கு முடக்கப்பட்டுள்ளது. சரிபார்க்க: https://short.url/pay-bill,1
જન્મદિવસની ખૂબ ખૂબ શુભેચ્છાઓ!,0
জৰুৰী: আপোনাৰ KYC আপডেট কৰক: http://goo.gl/verify-account 3514,1
அவசரம்: உங்கள் KYC-ஐ உடனே புதுப்பிக்கவும்: https://bank-kyc.net 1187,1
مدد کے لیے شکریہ۔ 3606,0
Thanks for the gift! 3695,0
സഹായത്തിന് നന്ദی. 8104,0
घर पहुँच गया हूँ। 4152,0
জরুরী: আপনার KYC আপডেট করুন: http://claim-prize.top 8937,1
Axis Bank: Suspicious login detected. Reset password now,1
অভিনন্দন! আপনি 10000 ₹ জিতেছেন। এখানে পান: http://claim-prize.top,1
वाढदिवसाच्या हार्दिक शुभेच्छा! 8057,0
അഭിനന്ദനങ്ങൾ! നിങ്ങൾ 10000 BDT നേടിയിരിക്കുന്നു. ക്ലെയിം ചെയ്യാൻ: http://bit.ly/update-now,1
آپ کا Ecom Express پارسل رکا ہوا ہے۔ فیس ادا کریں: http://bit.ly/update-now 1132,1
உதவிக்கு நன்றி. 9200,0
अभिनंदन! तुम्ही 100000 INR जिंकले आहेत. मिळवा: http://goo.gl/verify-account,1
నేను ఇంటికి చేరుకున్నాను. 1336,0
તમારું Federal Bank ખાતું બંધ કરી દેવામાં આવ્યું છે. અહીં ક્લિક કરો: https://short.url/pay-bill,1
ଆପଣଙ୍କ Axis Bank ଆକାଉଣ୍ଟ୍ ବନ୍ଦ କରାଯାଇଛି। ଯାଞ୍ଚ କରନ୍ତୁ: http://claim-prize.top,1
നമുക്ക് ഇന്ന് കാണാൻ പറ്റുമോ? 1625,0
ಅಭಿನಂದನೆಗಳು! ನೀವು 100000 Rs ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: https://verify-secure.in,1
मदतीबद्दल धन्यवाद. 5907,0
শুভ জন্মদিন! 1308,0
آپ کا Shiprocket پارسل رکا ہوا ہے۔ فیس ادا کریں: http://tinyurl.com/secure-login,1
URGENT: Your ICICI KYC is pending. Update now: https://bank-kyc.net,1
உங்கள் Snapchat கணக்கில் அசாதாரண செயல்பாடு. சரிபார்க்க: http://claim-prize.top,1
आपण आज भेटणार आहोत का? 3440,0
तुमचा XpressBees पार्सल थांबला आहे. शुल्क भरा: https://bank-kyc.net,1
Mumbai का मौसम कैसा है?,0
હું ઘરે પહોંચી ગયો છું. 8384,0
ਤੁਹਾਡੇ Spotify ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: http://claim-prize.top,1
मी घरी पोहोचलो. 8479,0
আপনার Yes Bank অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: https://verify-secure.in,1
ನಾವು ಇಂದು ಭೇಟಿಯಾಗೋಣವೇ? 5043,0
The meeting is rescheduled to Monday. 5619,0
നിങ്ങളുടെ Flipkart അക്കൗണ്ടിൽ സംശയാസ്പദമായ നീക്കം. പരിശോധിക്കുക: http://bit.ly/update-now,1
অভিনন্দন! আপুনি 5000 INR জিকিছে। ইয়াত পাওক: https://short.url/pay-bill,1
ଜରୁରୀ: ଆପଣଙ୍କ KYC ଅପଡੇଟ୍ କରନ୍ତୁ: http://tinyurl.com/secure-login 2704,1
మీ XpressBees పార్శిల్ ఆగిపోయింది. చెల్లించండి: http://goo.gl/verify-account 9956,1
আপনার Spotify অ্যাকাউন্টে সন্দেহজনক লগইন। দেখুন: http://goo.gl/verify-account,1
આઈસીઆઈસીઆઈ: કાર્ડ બ્લોક થશે. રી-એક્ટિવેટ કરો,1
क्या हम शाम को मिल रहे हैं? 2841,0
آپ کے Airtel اکاؤنٹ میں مشکوک سرگرمی۔ چیک کریں: https://short.url/pay-bill,1
আপনার PNB অ্যাকাউন্ট বন্ধ করা হয়েছে। যাচাই করুন: https://short.url/pay-bill,1
ಅಭಿನಂದನೆಗಳು! ನೀವು 75000 BDT ಗೆದ್ದಿದ್ದೀರಿ. ಪಡೆಯಲು: http://bit.ly/update-now,1
দয়া করে ফাইলটা পাঠাও। 5816,0
वाढदिवसाच्या हार्दिक शुभेच्छा! 4850,0
ನಿಮ್ಮ Canara Bank ಖಾತೆಯನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ. ಪರಿಶೀಲಿಸಿ: http://claim-prize.top,1
Package from BlueDart is delayed. Pay fee: http://tinyurl.com/secure-login 3152,1
वाढदिवसाच्या हार्दिक शुभेच्छा! 7745,0
ଆପଣଙ୍କ BlueDart ପାର୍ସଲ୍ ଅଟକି ରହିଛି। ଶୁଳ୍କ ଦିଅନ୍ତୁ: http://bit.ly/update-now,1
तुमच्या Google खात्यात संशयास्पद हालचाल. तपासा: https://bank-kyc.net,1
Happy birthday! Have a great one. 7284,0
ਤੁਹਾਡੇ Uber ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: http://goo.gl/verify-account,1
அவசரம்: உங்கள் KYC-ஐ உடனே புதுப்பிக்கவும்: https://verify-secure.in,1
শুভ জন্মদিন! 8328,0
ಹುಟ್ಟುಹಬ್ಬದ ಶುಭಾಶಯಗಳು! 9828,0
Chennai ਕਿਵੇਂ ਹੈ?,0
সাহায্যের জন্য ধন্যবাদ। 2576,0
Puneची सहल कशी होती?,0
আপোনাৰ DHL পাৰ্চেলটো ৰৈ আছে। মাছুল জমা দিয়ক: http://bit.ly/update-now,1
வாழ்த்துக்கள்! நீங்கள் 75000 INR வென்றுள்ளீர்கள். பெற: http://bit.ly/update-now,1
براہ کرم فائل بھیج دیں۔ 2907,0
ଆପଣଙ୍କ Ecom Express ପାର୍ସଲ୍ ଅଟକି ରହିଛି। ଶୁଳ୍କ ଦିଅନ୍ତୁ: http://tinyurl.com/secure-login,1
अति आवश्यक: आपका KYC अधूरा है। अभी अपडेट करें: http://bit.ly/update-now 3776,1
আপোনাৰ Delhivery পাৰ্চেলটো ৰৈ আছে। মাছুল জমা দিয়ক: http://claim-prize.top,1
જન્મદિવસની ખૂબ ખૂબ શુભેચ્છાઓ! 4455,0
Thanks for the gift! 2345,0
இன்று நாம் சந்திக்கலாமா? 5703,0
অভিনন্দন! আপুনি 25000 BDT জিকিছে। ইয়াত পাওক: https://short.url/pay-bill 7136,1
ಪಾರ್ಸಲ್ ಡೆಲಿವರ್ ಆಯಿತು,0
અભિનંદન! તમે 50000 રૂપિયા જીત્યા છે. હમણાં જ દાવો કરો,1
ଆପଣଙ୍କ Jio ଆକାଉଣ୍ଟରେ ଅସ୍ୱାଭାବିକ କାର୍ଯ୍ୟକଳାପ। ଦେଖନ୍ତୁ: http://claim-prize.top,1
অভিনন্দন! আপনি 10000 Rs জিতেছেন। এখানে পান: http://bit.ly/update-now,1
ଆପଣଙ୍କ Jio ଆକାଉଣ୍ଟରେ ଅସ୍ୱାଭାବିକ କାର୍ଯ୍ୟକଳାପ। ଦେଖନ୍ତୁ: http://goo.gl/verify-account 1867,1
నేను ఇంటికి చేరుకున్నాను. 1125,0
તમારું Shiprocket પાર્સલ અટકી ગયું છે. ચુકવણી કરો: http://bit.ly/update-now,1
ਵਧਾਈ ਹੋਵੇ! ਤੁਸੀਂ 75000 INR ਜਿੱਤੇ ਹਨ। ਇੱਥੇ ਪ੍ਰਾਪਤ ਕਰੋ: https://verify-secure.in,1
ਤੁਹਾਡੇ Snapchat ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: https://bank-kyc.net,1
अति आवश्यक: आपका KYC अधूरा है। अभी अपडेट करें: http://goo.gl/verify-account 3940,1
അഭിനന്ദനങ്ങൾ! നിങ്ങൾ 100000 INR നേടിയിരിക്കുന്നു. ക്ലെയിം ചെയ്യാൻ: https://bank-kyc.net,1
Pune-ত বৰষুণ দিছে নেকি?,0
അടിയന്തിരം: നിങ്ങളുടെ KYC അപ്ഡേറ്റ് ചെയ്യുക: https://short.url/pay-bill 4959,1
ଜନ୍ମଦିନର ଅନେକ ଅନେକ ଶੁଭେଚ୍ଛା! 9893,0
Kolkata-ত বৰষুণ দিছে নেকি? 8326,0
আমি আজিয়েই লগ পাম নেকি? 4306,0
জন্মদিনৰ শুভকামনা জনালোঁ! 2506,0
મહેરબાની કરીને ફાઇલ મોકલો. 1055,0
Pune કેવું છે? 1271,0
ദയവായി ഫയൽ അയക്കൂ. 4218,0
पैकेज डिलीवर हो गया,0
ನಿಮ್ಮ Spotify ಖಾತೆಯಲ್ಲಿ ಅಸಹಜ ಚಟುವಟಿಕೆ. ಪರಿಶೀಲಿಸಿ: http://goo.gl/verify-account,1
ଆପଣଙ୍କ ICICI ଆକାଉଣ୍ଟ୍ ବନ୍ଦ କରାଯାଇଛି। ଯାଞ୍ଚ କରନ୍ତୁ: http://tinyurl.com/secure-login 8921,1
ଆପଣଙ୍କ PNB ଆକାଉଣ୍ଟ୍ ବନ୍ଦ କରାଯାଇଛି। ଯାଞ୍ଚ କରନ୍ତୁ: http://tinyurl.com/secure-login 2737,1
ଆପଣଙ୍କ Canara Bank ଆକାଉଣ୍ଟ୍ ବନ୍ଦ କରାଯାଇଛି। ଯାଞ୍ଚ କରନ୍ତୁ: http://bit.ly/update-now,1
ਵਧਾਈ ਹੋਵੇ! ਤੁਸੀਂ 50000 BDT ਜਿੱਤੇ ਹਨ। ਇੱਥੇ ਪ੍ਰਾਪਤ ਕਰੋ: https://bank-kyc.net,1
آپ کا اکاؤنٹ معطل کر دیا گیا ہے۔ یہاں کلک کریں,1
మీ Amazon ఖాతాలో అసాధారణ కార్యాచరణ. తనిఖీ చేయండి: http://tinyurl.com/secure-login,1
పేటీఎం: మీ వాలెట్‌లో 500 రూపాయలు బోనస్. క్లెయిం చేయండి,1
کیا ہم آج مل رہے ہیں؟ 3634,0
Mumbai ଯାତ୍ରା କେମିତି ଥିଲା? 5464,0
ನಿಮ್ಮ PNB ಖಾತೆಯನ್ನು ನಿರ್ಬಂಧಿಸಲಾಗಿದೆ. ಪರಿಶೀಲಿಸಿ: https://bank-kyc.net,1
ਤੁਹਾਡਾ PNB ਖਾਤਾ ਬੰਦ ਕਰ ਦਿੱਤਾ ਗਿਆ ਹੈ। ਇੱਥੇ ਦੇਖੋ: http://bit.ly/update-now,1
ਜਰੂਰੀ: ਆਪਣਾ KYC ਅਪਡੇਟ ਕਰੋ: http://claim-prize.top 8855,1
ജന്മദിനാശംസകൾ! 4028,0
আপনার Uber অ্যাকাউন্টে সন্দেহজনক লগইন। দেখুন: http://claim-prize.top,1
അടിയന്തിരം: നിങ്ങളുടെ KYC അപ്ഡേറ്റ് ചെയ്യുക: http://tinyurl.com/secure-login 8659,1
మీ PNB ఖాతా నిలిపివేయబడింది. ధృవీకరించండి: http://bit.ly/update-now,1
ଆପଣଙ୍କ XpressBees ପାର୍ସଲ୍ ଅଟକି ରହିଛି। ଶୁଳ୍କ ଦିଅନ୍ତୁ: http://bit.ly/update-now,1
ನಿಮ್ಮ ಗ್ಯಾಸ್ ಸಬ್ಸಿಡಿ ನಿಲ್ಲುತ್ತದೆ. ಅಪ್‌ಡೇಟ್ ಮಾಡಿ,1
সাহায্যের জন্য ধন্যবাদ।,0
জৰুৰী: আপোনাৰ KYC আপডেট কৰক: http://goo.gl/verify-account 8769,1
আপনার Spotify অ্যাকাউন্টে সন্দেহজনক লগইন। দেখুন: http://tinyurl.com/secure-login,1
നിങ്ങളുടെ Prime Video അക്കൗണ്ടിൽ സംശയാസ്പദമായ നീക്കം. പരിശോധിക്കുക: https://bank-kyc.net,1
Puneची सहल कशी होती? 6511,0
ਜਨਮਦਿਨ ਮੁਬਾਰਕ! 6884,0
बधाई हो! आपने 10000 ₹ जीते हैं। दावा करें: http://goo.gl/verify-account,1
আপোনাৰ Prime Video একাউণ্টত অস্বাভাৱিক কাৰ্যকলাপ। চাওক: https://short.url/pay-bill,1
Pune பயணம் எப்படி இருந்தது? 6534,0
ଆପଣଙ୍କ ପାସପୋର୍ଟ ବାତିଲ ହେବ। ନବୀକରଣ କରନ୍ତୁ,1
మీ Flipkart ఖాతాలో అసాధారణ కార్యాచరణ. తనిఖీ చేయండి: http://bit.ly/update-now,1
നിങ്ങളുടെ Amazon അക്കൗണ്ടിൽ സംശയാസ്പദമായ നീക്കം. പരിശോധിക്കുക: http://bit.ly/update-now,1
ನಿಮ್ಮ FedEx ಪಾರ್ಸೆಲ್ ಬಾಕಿಯಿದೆ. ಹಣ ಪಾವತಿಸಿ: http://goo.gl/verify-account,1
ਤੁਹਾਡੇ Facebook ਖਾਤੇ ਵਿੱਚ ਸ਼ੱਕੀ ਗਤੀਵਿਧੀ। ਚੈੱਕ ਕਰੋ: https://short.url/pay-bill 1023,1
ਮੈਂ ਘਰ ਪਹੁੰਚ ਗਿਆ ਹਾਂ। 8906,0
మీ Yes Bank ఖాతా నిలిపివేయబడింది. ధృవీకరించండి: http://tinyurl.com/secure-login,1
మీ Netflix ఖాతాలో అసాధారణ కార్యాచరణ. తనిఖీ చేయండి: https://verify-secure.in,1
మనం సాయంత్రం కలుద్దామా? 2040,0
Jaipur ಗೆ ಯಾವಾಗ ಬರುತ್ತೀರಿ? 9651,0
നിങ്ങളുടെ Shiprocket പാഴ്സൽ തടഞ്ഞുവെച്ചിരിക്കുന്നു. പണമടയ്ക്കുക: https://verify-secure.in,1
ಸಹಾಯಕ್ಕಾಗಿ ಧನ್ಯವಾದಗಳು. 2322,0
आपण आज भेटणार आहोत का? 3788,0
Jaipur ਕਿਵੇਂ ਹੈ? 8408,0
તમારું BlueDart પાર્સલ અટકી ગયું છે. ચુકવણી કરો: https://verify-secure.in 9023,1
আপোনাৰ HDFC একাউণ্টটো বন্ধ কৰা হৈছে। পৰীক্ষা কৰক: http://bit.ly/update-now,1
ਕੀ ਅਸੀਂ ਅੱਜ ਮਿਲ ਰਹੇ ਹਾਂ? 9917,0
